"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","facebook_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","in_office","dw_nominate","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","youtube_account","leadership_role","suffix","cook_pvi","vacate","successor","non_voting"
"C001097","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001097.json","Tony","Cardenas","1963-03-31","M","D","RepCardenas","repcardenas",412517,63934,9754,21309,"N00033373","/m/0cgzsw","H2CA28113","https://cardenas.house.gov",NA,TRUE,-0.385,10,2022,493,12,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:ca/cd:29","2438 Rayburn House Office Building","202-225-6131","CA","29",FALSE,629,2.43,98.54,1.25,NA,"repcardenas",NA,NA,NA,0,0,0
"C001126","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001126.json","Mike","Carey","1971-03-13","M","R","RepMikeCarey",NA,456864,NA,NA,NA,NA,NA,"","https://carey.house.gov/","",TRUE,NA,2,2022,135,2,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:oh/cd:15",NA,NA,"OH","15",FALSE,3915,1.48,98.5,1.5,NA,NA,NA,NA,NA,0,1,0
"C001054","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001054.json","Jerry","Carl","1958-06-17","M","R","RepJerryCarl",NA,456799,NA,NA,NA,NA,"/g/11j2j1brnb","H0AL01055","https://carl.house.gov/",NA,TRUE,NA,2,2022,493,3,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:al/cd:1","1330 Longworth House Office Building","202-225-4931","AL","1",FALSE,101,0.61,96.9,2.89,NA,NA,NA,NA,NA,0,0,0
"C001072","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001072.json","Andre","Carson","1974-10-16","M","D","RepAndreCarson","CongressmanAndreCarson",412258,1027364,84917,20757,"N00029513","/m/03qcvz1","H8IN07184","https://carson.house.gov","https://carson.house.gov/rss.xml",TRUE,-0.429,16,2022,493,2,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:in/cd:7","2135 Rayburn House Office Building","202-225-4011","IN","7",FALSE,1807,0.41,98.36,1.43,NA,"repandrecarson",NA,NA,NA,0,0,0
"C001125","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001125.json","Troy","Carter","1963-10-26","M","D","RepTroyCarter",NA,456860,NA,NA,NA,NA,NA,"","https://troycarter.house.gov/","",TRUE,NA,2,2022,361,2,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:la/cd:2",NA,NA,"LA","2",FALSE,2202,0.55,98.88,1.12,NA,NA,NA,NA,NA,0,1,0
"C001103","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001103.json","Buddy","Carter","1957-09-06","M","R","RepBuddyCarter","congressmanbuddycarter",412622,76158,32085,21513,"N00035346","/m/0w32xj9","H4GA01039","https://buddycarter.house.gov",NA,TRUE,0.581,8,2022,493,49,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ga/cd:1","2432 Rayburn House Office Building","202-225-5831","GA","1",FALSE,1301,9.94,98.18,1.59,NA,NA,NA,NA,NA,0,0,0
"C001051","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001051.json","John","Carter","1941-11-06","M","R","JudgeCarter","judgecarter",400068,1004257,49296,20356,"N00025095","/m/04m7rg","H2TX31044","https://carter.house.gov",NA,TRUE,0.476,20,2022,493,9,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:tx/cd:31","2208 Rayburn House Office Building","202-225-3864","TX","31",FALSE,4831,1.83,96.03,3.76,NA,"repjohncarter",NA,NA,NA,0,0,0
"C001090","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001090.json","Matt","Cartwright","1961-05-01","M","D","RepCartwright","CongressmanMattCartwright",412571,79865,136236,21358,"N00034128","/m/0j_6b9d","H2PA17079","https://cartwright.house.gov",NA,TRUE,-0.361,10,2022,493,19,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:pa/cd:8","2102 Rayburn House Office Building","202-225-5546","PA","8",FALSE,4208,3.85,97.89,1.9,NA,NA,NA,NA,NA,0,0,0
"C001055","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001055.json","Ed","Case","1952-09-27","M","D","RepEdCase",NA,400069,NA,NA,20322,"N00025882",NA,"H2HI02128","https://case.house.gov",NA,TRUE,-0.196,4,2022,493,8,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:hi/cd:1","2210 Rayburn House Office Building","202-225-2726","HI","1",FALSE,1501,1.62,96.69,3.11,NA,NA,NA,NA,NA,0,0,0
"C001117","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001117.json","Sean","Casten","1971-11-23","M","D","RepCasten","RepSeanCasten",412775,NA,176982,NA,"N00041338","/g/11hc_0775g","H8IL06139","https://casten.house.gov",NA,TRUE,NA,4,2022,493,1,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:il/cd:6","2440 Rayburn House Office Building","202-225-4561","IL","6",FALSE,1706,0.2,94.08,5.71,NA,NA,NA,NA,NA,0,0,0
"C001066","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001066.json","Kathy","Castor","1966-08-20","F","D","USRepKCastor","USRepKathyCastor",412195,1022874,53825,20708,"N00027514","/m/0dq1v6","H6FL11126","https://castor.house.gov","https://castor.house.gov/news/rss.aspx",TRUE,-0.438,16,2022,493,6,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:fl/cd:14","2052 Rayburn House Office Building","202-225-3376","FL","14",FALSE,1214,1.22,98.56,1.24,NA,"RepKathyCastor",NA,NA,NA,0,0,0
"C001091","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001091.json","Joaquin","Castro","1974-09-16","M","D","JoaquinCastrotx","326420614138023",412576,63974,49227,21362,"N00033316","/m/0bmclg","H2TX35011","https://castro.house.gov",NA,TRUE,-0.401,10,2022,493,3,2,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:tx/cd:20","2241 Rayburn House Office Building","202-225-3236","TX","20",FALSE,4820,0.61,98.98,0.82,NA,"JoaquinCastroTX",NA,NA,NA,0,0,0
"C001104","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001104.json","Madison","Cawthorn","1995-08-01","M","R","RepCawthorn",NA,456833,NA,NA,NA,NA,"/g/11jcrrfg9t","H0NC11233","https://cawthorn.house.gov/",NA,TRUE,NA,2,2022,493,32,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:nc/cd:11","102 Cannon House Office Building","202-225-6401","NC","11",FALSE,3711,6.49,95.16,4.62,NA,NA,NA,NA,NA,0,0,0
"C000266","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000266.json","Steven","Chabot","1953-01-22","M","R","RepSteveChabot","RepSteveChabot",400071,36705,21790,29550,"N00003689","/m/0343vk","H8OH01043","https://chabot.house.gov",NA,TRUE,0.56,12,2022,493,1,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:oh/cd:1","2408 Rayburn House Office Building","202-225-2216","OH","1",FALSE,3901,0.2,98.35,1.44,"J.","congressmanchabot",NA,NA,NA,0,0,0
"C001109","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001109.json","Liz","Cheney","1966-07-28","F","R","RepLizCheney","replizcheney",412732,86147,171319,21710,"N00035504","/m/04slt0","H6WY00159","https://cheney.house.gov","https://cheney.house.gov/category/press_release/feed/",TRUE,0.467,6,2022,493,41,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:wy/cd:1","416 Cannon House Office Building","202-225-2311","WY","At-Large",TRUE,5600,8.32,92.62,7.16,NA,NA,"House Republican Conference Chair",NA,NA,0,0,0
"C001127","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001127.json","Sheila","Cherfilus-McCormick","1979-01-25","F","D",NA,NA,NA,NA,NA,NA,NA,NA,"H8FL20032","","",TRUE,NA,2,2022,36,0,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:fl/cd:20",NA,NA,"FL","20",FALSE,1220,0,100,0,NA,NA,NA,NA,NA,0,1,0
"C001080","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001080.json","Judy","Chu","1953-07-07","F","D","RepJudyChu","RepJudyChu",412379,92573,16539,20955,"N00030600","/m/0krsk2","H0CA32101","https://chu.house.gov","https://chu.house.gov/rss.xml",TRUE,-0.488,16,2022,493,2,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:ca/cd:27","2423 Rayburn House Office Building","202-225-5464","CA","27",FALSE,627,0.41,98.57,1.23,NA,"RepJudyChu",NA,NA,NA,0,0,0
"C001084","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001084.json","David","Cicilline","1961-07-15","M","D","RepCicilline","CongressmanDavidCicilline",412470,1033865,7349,21172,"N00032019","/m/04t97v","H0RI01073","https://cicilline.house.gov","https://cicilline.house.gov/rss.xml",TRUE,-0.388,12,2022,493,4,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:ri/cd:1","2233 Rayburn House Office Building","202-225-4911","RI","1",FALSE,4401,0.81,98.77,1.03,NA,"RepDavidCicilline",NA,NA,NA,0,0,0
"C001101","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001101.json","Katherine","Clark","1963-07-17","F","D","RepKClark","CongresswomanClark",412600,73178,35858,21375,"N00035278","/m/0fpjc8b","H4MA05084","https://katherineclark.house.gov",NA,TRUE,-0.482,10,2022,493,5,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:ma/cd:5","2448 Rayburn House Office Building","202-225-2836","MA","5",FALSE,2505,1.01,98.77,1.03,NA,NA,"Assistant Speaker of the House",NA,NA,0,0,0
"C001067","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001067.json","Yvette","Clarke","1964-11-21","F","D","RepYvetteClarke","repyvettedclarke",412221,1022875,44741,20733,"N00026961","/m/06h90t","H4NY11138","https://clarke.house.gov","https://clarke.house.gov/category/press-releases/feed/",TRUE,-0.613,16,2022,493,9,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:ny/cd:9","2058 Rayburn House Office Building","202-225-6231","NY","9",FALSE,3609,1.83,98.55,1.24,"D.","repyvetteclarke",NA,NA,NA,0,0,0
"C001061","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001061.json","Emanuel","Cleaver","1944-10-26","M","D","RepCleaver","emanuelcleaverii",400639,10933,39507,20517,"N00026790","/m/04cbbm","H4MO05234","https://cleaver.house.gov","https://cleaver.house.gov/rss.xml",TRUE,-0.454,18,2022,493,5,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:mo/cd:5","2335 Rayburn House Office Building","202-225-4535","MO","5",FALSE,2905,1.01,99.18,0.62,NA,"repcleaver",NA,"II",NA,0,0,0
"C001118","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001118.json","Ben","Cline","1972-02-29","M","R","RepBenCline",NA,412832,NA,50959,NA,"N00042296","/m/04yf6mk","H8VA06104","https://cline.house.gov",NA,TRUE,NA,4,2022,493,13,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:va/cd:6","2443 Rayburn House Office Building","202-225-5431","VA","6",FALSE,5106,2.64,89.5,10.29,NA,NA,NA,NA,NA,0,0,0
"C001115","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001115.json","Michael","Cloud","1975-05-13","M","R","RepCloudTX",NA,412746,10322,177350,NA,"N00041882","/g/11f6y3n6vk","H8TX27049","https://cloud.house.gov",NA,TRUE,NA,6,2022,493,27,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:tx/cd:27","512 Cannon House Office Building","202-225-7742","TX","27",FALSE,4827,5.48,89.59,10.2,NA,NA,NA,NA,NA,0,0,0
"C000537","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000537.json","James","Clyburn","1940-07-21","M","D","WhipClyburn","jameseclyburn",400075,21607,27066,39301,"N00002408","/m/03c469","H2SC02042","https://clyburn.house.gov",NA,TRUE,-0.464,30,2022,493,3,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:sc/cd:6","274 Cannon House Office Building","202-225-3315","SC","6",FALSE,4506,0.61,98.98,0.82,"E.","repjamesclyburn","House Majority Whip",NA,NA,0,0,0
"C001116","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001116.json","Andrew","Clyde","1963-11-22","M","R",NA,NA,456813,NA,NA,NA,NA,"/g/11j32tm4v4","H0GA09246","https://clyde.house.gov/",NA,TRUE,NA,2,2022,493,19,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:ga/cd:9","521 Cannon House Office Building","202-225-9893","GA","9",FALSE,1309,3.85,87.45,12.34,NA,NA,NA,NA,NA,0,0,0
"C001068","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001068.json","Steve","Cohen","1949-05-24","M","D","RepCohen","CongressmanSteveCohen",412236,1022876,24340,20748,"N00003225","/m/04l8cr","H6TN09068","https://cohen.house.gov","https://cohen.house.gov/rss.xml",TRUE,-0.398,16,2022,493,1,2,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:tn/cd:9","2104 Rayburn House Office Building","202-225-3265","TN","9",FALSE,4709,0.2,97.55,2.24,NA,"repcohen",NA,NA,NA,0,0,0
"C001053","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001053.json","Tom","Cole","1949-04-28","M","R","TomColeOK04","TomColeOK04",400077,1003609,46034,20344,"N00025726","/m/03tqb0","H2OK04055","https://cole.house.gov","https://cole.house.gov/rss.xml",TRUE,0.332,20,2022,493,5,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:ok/cd:4","2207 Rayburn House Office Building","202-225-6165","OK","4",FALSE,4004,1.01,95.23,4.56,NA,"reptomcole",NA,NA,NA,0,0,0
"C001108","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001108.json","James","Comer","1972-08-19","M","R","RepJamesComer","congressmancomer",412676,76619,35169,21565,"N00038260","/m/0j65cf0","H6KY01110","https://comer.house.gov",NA,TRUE,0.598,8,2022,493,4,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:ky/cd:1","2410 Rayburn House Office Building","202-225-3115","KY","1",FALSE,2101,0.81,95.03,4.76,NA,NA,NA,NA,NA,0,0,0
"C001078","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001078.json","Gerald","Connolly","1950-03-30","M","D","GerryConnolly","CongressmanGerryConnolly",412272,1015936,95078,20952,"N00029891","/m/04f40kn","H8VA11062","https://connolly.house.gov",NA,TRUE,-0.306,14,2022,493,3,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:va/cd:11","2238 Rayburn House Office Building","202-225-1492","VA","11",FALSE,5111,0.61,98.98,0.82,"E.","repconnolly",NA,NA,NA,0,0,0
"C000754","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000754.json","Jim","Cooper","1954-06-19","M","D","RepJimCooper","JimCooper",400081,1201,48891,15019,"N00003132","/m/03tm2p","H2TN05131","https://cooper.house.gov","https://cooper.house.gov/rss.xml",TRUE,-0.164,20,2022,493,5,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:tn/cd:5","1536 Longworth House Office Building","202-225-4311","TN","5",FALSE,4705,1.01,98.77,1.03,NA,"RepJimCooper",NA,NA,NA,0,0,0
"C001110","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001110.json","J.","Correa","1958-01-24","M","D","reploucorrea","RepLouCorrea",412688,46310,9732,21711,"N00037260","/m/02q_np2","H6CA46116","https://correa.house.gov",NA,TRUE,-0.283,6,2022,493,1,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:ca/cd:46","2301 Rayburn House Office Building","202-225-2965","CA","46",FALSE,646,0.2,98.98,0.82,"Luis",NA,NA,NA,NA,0,0,0
"C001059","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001059.json","Jim","Costa","1952-04-13","M","D","RepJimCosta","RepJimCosta",400618,19599,3577,20501,"N00026341","/m/04chm2","H4CA20082","https://costa.house.gov","https://costa.house.gov/rss.xml",TRUE,-0.192,18,2022,493,16,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:ca/cd:16","2081 Rayburn House Office Building","202-225-3341","CA","16",FALSE,616,3.25,97.26,2.53,NA,"RepJimCostaCA20",NA,NA,NA,0,0,0
"C001069","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001069.json","Joe","Courtney","1953-04-06","M","D","RepJoeCourtney","joecourtney",412193,1021284,30333,20706,"N00024842","/m/0700nd","H2CT02112","https://courtney.house.gov","https://courtney.house.gov/rss.xml",TRUE,-0.343,16,2022,493,0,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ct/cd:2","2449 Rayburn House Office Building","202-225-2076","CT","2",FALSE,902,0,98.17,1.63,NA,"repcourtney",NA,NA,NA,0,0,0
"C001119","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001119.json","Angie","Craig","1972-02-14","F","D","RepAngieCraig",NA,412789,NA,166261,NA,"N00037039","/g/11gtcwmfp3","H6MN02131","https://craig.house.gov",NA,TRUE,NA,4,2022,493,2,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:mn/cd:2","2442 Rayburn House Office Building","202-225-2271","MN","2",FALSE,2702,0.41,96.11,3.68,NA,NA,NA,NA,NA,0,0,0
"C001087","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001087.json","Rick","Crawford","1966-01-22","M","R","RepRickCrawford","RepRickCrawford",412400,623259,119208,21106,"N00030770","/m/0czb3pp","H0AR01083","https://crawford.house.gov","https://crawford.house.gov/news/rss.aspx",TRUE,0.427,12,2022,493,5,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:ar/cd:1","2422 Rayburn House Office Building","202-225-4076","AR","1",FALSE,501,1.01,97.31,2.48,NA,"RepRickCrawford",NA,NA,NA,0,0,0
"C001120","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001120.json","Dan","Crenshaw","1984-03-14","M","R","RepDanCrenshaw",NA,412820,NA,177270,NA,"N00042224","/g/11gtg5t4wg","H8TX02166","https://crenshaw.house.gov",NA,TRUE,NA,4,2022,493,18,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:tx/cd:2","413 Cannon House Office Building","202-225-6565","TX","2",FALSE,4802,3.65,95.96,3.83,NA,NA,NA,NA,NA,0,0,0
"C001111","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001111.json","Charlie","Crist","1956-07-24","M","D","repcharliecrist","RepCharlieCrist",412697,7960,24311,21712,"N00002942","/m/04jyvv","H6FL13205","https://crist.house.gov",NA,TRUE,-0.224,6,2022,493,4,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:fl/cd:13","215 Cannon House Office Building","202-225-5961","FL","13",FALSE,1213,0.81,97.33,2.46,NA,NA,"",NA,NA,0,0,0
"C001121","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001121.json","Jason","Crow","1979-03-15","M","D","RepJasonCrow",NA,412762,NA,180218,NA,"N00040876","/g/11gzqdw_wg","H8CO06229","https://crow.house.gov",NA,TRUE,NA,4,2022,493,2,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:co/cd:6","1229 Longworth House Office Building","202-225-7882","CO","6",FALSE,806,0.41,97.75,2.04,NA,NA,NA,NA,NA,0,0,0
"C001063","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001063.json","Henry","Cuellar","1955-09-19","M","D","RepCuellar","152569121550",400657,1013062,5486,20533,"N00024978","/m/04clj6","H2TX23082","https://cuellar.house.gov","https://cuellar.house.gov/news/rss.aspx",TRUE,-0.228,18,2022,493,0,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:tx/cd:28","2372 Rayburn House Office Building","202-225-1640","TX","28",FALSE,4828,0,96.95,2.85,NA,"henrycuellar",NA,NA,NA,0,0,0
"C001114","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001114.json","John","Curtis","1960-05-10","M","R","RepJohnCurtis","RepJohnCurtis",412740,NA,123390,21755,"N00041221","/m/0bmdhtb","H8UT03238","https://curtis.house.gov","https://curtis.house.gov/category/press-releases/feed/",TRUE,0.5,6,2022,493,11,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:ut/cd:3","2400 Rayburn House Office Building","202-225-7751","UT","3",FALSE,4903,2.23,94.98,4.81,NA,NA,NA,NA,NA,0,0,0
"D000629","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000629.json","Sharice","Davids","1980-05-22","F","D","RepDavids",NA,412780,NA,181201,NA,"N00042626","/g/11fgm1fq16","H8KS03155","https://davids.house.gov",NA,TRUE,NA,4,2022,493,0,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ks/cd:3","1541 Longworth House Office Building","202-225-2865","KS","3",FALSE,2003,0,97.35,2.44,NA,NA,NA,NA,NA,0,0,0
